,video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
1182,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_06__kitchen_still__ZK95PQDE,04_06__kitchen_still__ZK95PQDE,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,04__kitchen_still
1183,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_06__kitchen_still__ZK95PQDE,04_06__kitchen_still__ZK95PQDE,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,04__kitchen_still
1184,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_06__kitchen_still__ZK95PQDE,04_06__kitchen_still__ZK95PQDE,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,04__kitchen_still
1185,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_02__podium_speech_happy__XFSH3BW7,27_02__podium_speech_happy__XFSH3BW7,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,27__podium_speech_happy
1186,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_02__podium_speech_happy__XFSH3BW7,27_02__podium_speech_happy__XFSH3BW7,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,27__podium_speech_happy
1187,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_02__podium_speech_happy__XFSH3BW7,27_02__podium_speech_happy__XFSH3BW7,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,27__podium_speech_happy
1188,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_02__podium_speech_happy__XFSH3BW7,27_02__podium_speech_happy__XFSH3BW7,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,27__podium_speech_happy
1189,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/27_02__podium_speech_happy__XFSH3BW7,27_02__podium_speech_happy__XFSH3BW7,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,1,27__podium_speech_happy
1190,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_13__walk_down_hall_angry__HQHYKNGK,20_13__walk_down_hall_angry__HQHYKNGK,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,20__walk_down_hall_angry
1191,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_13__walk_down_hall_angry__HQHYKNGK,20_13__walk_down_hall_angry__HQHYKNGK,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,20__walk_down_hall_angry
1192,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_04__walking_outside_cafe_disgusted__ZK95PQDE,06_04__walking_outside_cafe_disgusted__ZK95PQDE,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,06__walking_outside_cafe_disgusted
1193,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__walking_down_street_outside_angry__ZG0SRZOA,20_25__walking_down_street_outside_angry__ZG0SRZOA,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,20__walking_down_street_outside_angry
1194,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__walking_down_street_outside_angry__ZG0SRZOA,20_25__walking_down_street_outside_angry__ZG0SRZOA,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,20__walking_down_street_outside_angry
1195,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__walking_down_street_outside_angry__ZG0SRZOA,20_25__walking_down_street_outside_angry__ZG0SRZOA,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,20__walking_down_street_outside_angry
1196,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_25__walking_down_street_outside_angry__ZG0SRZOA,20_25__walking_down_street_outside_angry__ZG0SRZOA,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,20__walking_down_street_outside_angry
1197,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_20__talking_against_wall__GHPWDH3C,12_20__talking_against_wall__GHPWDH3C,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,12__talking_against_wall
1198,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_20__talking_against_wall__GHPWDH3C,12_20__talking_against_wall__GHPWDH3C,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,12__talking_against_wall
1199,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_20__talking_against_wall__GHPWDH3C,12_20__talking_against_wall__GHPWDH3C,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,12__talking_against_wall
1200,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/12_20__talking_against_wall__GHPWDH3C,12_20__talking_against_wall__GHPWDH3C,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,12__talking_against_wall
1201,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_27__kitchen_pan__LM907ECA,20_27__kitchen_pan__LM907ECA,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,20__kitchen_pan
1202,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_27__kitchen_pan__LM907ECA,20_27__kitchen_pan__LM907ECA,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,20__kitchen_pan
1203,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_27__kitchen_pan__LM907ECA,20_27__kitchen_pan__LM907ECA,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,20__kitchen_pan
1204,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_01__kitchen_still__6I623VU9,04_01__kitchen_still__6I623VU9,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,04__kitchen_still
1205,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_01__kitchen_still__6I623VU9,04_01__kitchen_still__6I623VU9,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,04__kitchen_still
1206,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_01__kitchen_still__6I623VU9,04_01__kitchen_still__6I623VU9,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,04__kitchen_still
1207,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_01__kitchen_still__6I623VU9,04_01__kitchen_still__6I623VU9,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,04__kitchen_still
1208,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_07__exit_phone_room__ITC0C48B,04_07__exit_phone_room__ITC0C48B,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,04__exit_phone_room
1209,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_03__exit_phone_room__KJ221YN0,14_03__exit_phone_room__KJ221YN0,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,14__exit_phone_room
1210,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_03__exit_phone_room__KJ221YN0,14_03__exit_phone_room__KJ221YN0,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,14__exit_phone_room
1211,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/14_03__exit_phone_room__KJ221YN0,14_03__exit_phone_room__KJ221YN0,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,14__exit_phone_room
1212,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_09__kitchen_pan__HG1S0KHA,20_09__kitchen_pan__HG1S0KHA,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,20__kitchen_pan
1213,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_09__kitchen_pan__HG1S0KHA,20_09__kitchen_pan__HG1S0KHA,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,20__kitchen_pan
1214,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_09__kitchen_pan__HG1S0KHA,20_09__kitchen_pan__HG1S0KHA,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,20__kitchen_pan
1215,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__kitchen_pan__98NUQ3E6,09_20__kitchen_pan__98NUQ3E6,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,09__kitchen_pan
1216,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__kitchen_pan__98NUQ3E6,09_20__kitchen_pan__98NUQ3E6,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,09__kitchen_pan
1217,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_20__kitchen_pan__98NUQ3E6,09_20__kitchen_pan__98NUQ3E6,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,09__kitchen_pan
1218,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_03__walking_outside_cafe_disgusted__F0YYEA5W,07_03__walking_outside_cafe_disgusted__F0YYEA5W,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,07__walking_outside_cafe_disgusted
1219,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_03__walking_outside_cafe_disgusted__F0YYEA5W,07_03__walking_outside_cafe_disgusted__F0YYEA5W,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,07__walking_outside_cafe_disgusted
1220,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_09__hugging_happy__LPT427RY,13_09__hugging_happy__LPT427RY,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,13__hugging_happy
1221,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_28__exit_phone_room__U9LRLJ6N,05_28__exit_phone_room__U9LRLJ6N,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,05__exit_phone_room
1222,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/05_28__exit_phone_room__U9LRLJ6N,05_28__exit_phone_room__U9LRLJ6N,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,05__exit_phone_room
1223,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_20__kitchen_pan__6SUW7063,06_20__kitchen_pan__6SUW7063,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,06__kitchen_pan
1224,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_20__kitchen_pan__6SUW7063,06_20__kitchen_pan__6SUW7063,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,06__kitchen_pan
1225,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/06_20__kitchen_pan__6SUW7063,06_20__kitchen_pan__6SUW7063,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,06__kitchen_pan
1226,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/26_03__walk_down_hall_angry__WBSXBL82,26_03__walk_down_hall_angry__WBSXBL82,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,26__walk_down_hall_angry
1227,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_07__kitchen_pan__N9CWME71,09_07__kitchen_pan__N9CWME71,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,09__kitchen_pan
1228,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_07__kitchen_pan__N9CWME71,09_07__kitchen_pan__N9CWME71,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,09__kitchen_pan
1229,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/09_07__kitchen_pan__N9CWME71,09_07__kitchen_pan__N9CWME71,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,09__kitchen_pan
1230,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_18__kitchen_still__NAXINA1N,04_18__kitchen_still__NAXINA1N,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,04__kitchen_still
1231,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_18__kitchen_still__NAXINA1N,04_18__kitchen_still__NAXINA1N,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,04__kitchen_still
1232,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_18__kitchen_still__NAXINA1N,04_18__kitchen_still__NAXINA1N,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,04__kitchen_still
1233,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/04_18__kitchen_still__NAXINA1N,04_18__kitchen_still__NAXINA1N,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,04__kitchen_still
1234,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_12__kitchen_still__VD7BCF1U,20_12__kitchen_still__VD7BCF1U,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,20__kitchen_still
1235,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_12__kitchen_still__VD7BCF1U,20_12__kitchen_still__VD7BCF1U,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,20__kitchen_still
1236,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_12__kitchen_still__VD7BCF1U,20_12__kitchen_still__VD7BCF1U,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,20__kitchen_still
1237,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/20_12__kitchen_still__VD7BCF1U,20_12__kitchen_still__VD7BCF1U,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,20__kitchen_still
1238,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_03__exit_phone_room__GBYWJW06,13_03__exit_phone_room__GBYWJW06,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,13__exit_phone_room
1239,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/13_03__exit_phone_room__GBYWJW06,13_03__exit_phone_room__GBYWJW06,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,13__exit_phone_room
1240,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,01__podium_speech_happy
1241,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,01__podium_speech_happy
1242,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,01__podium_speech_happy
1243,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/01_03__podium_speech_happy__480LQD1C,01_03__podium_speech_happy__480LQD1C,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,01__podium_speech_happy
1244,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/08_28__outside_talking_pan_laughing__8BC35RFU,08_28__outside_talking_pan_laughing__8BC35RFU,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,08__outside_talking_pan_laughing
1245,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/08_28__outside_talking_pan_laughing__8BC35RFU,08_28__outside_talking_pan_laughing__8BC35RFU,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,08__outside_talking_pan_laughing
1246,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/11_18__walking_outside_cafe_disgusted__R1NMCHKG,11_18__walking_outside_cafe_disgusted__R1NMCHKG,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,11__walking_outside_cafe_disgusted
1247,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/11_18__walking_outside_cafe_disgusted__R1NMCHKG,11_18__walking_outside_cafe_disgusted__R1NMCHKG,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,11__walking_outside_cafe_disgusted
1248,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/11_18__walking_outside_cafe_disgusted__R1NMCHKG,11_18__walking_outside_cafe_disgusted__R1NMCHKG,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,11__walking_outside_cafe_disgusted
1249,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__walking_down_indoor_hall_disgust__U6MDWIHG,02_06__walking_down_indoor_hall_disgust__U6MDWIHG,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,02__walking_down_indoor_hall_disgust
1250,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__walking_down_indoor_hall_disgust__U6MDWIHG,02_06__walking_down_indoor_hall_disgust__U6MDWIHG,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,02__walking_down_indoor_hall_disgust
1251,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__walking_down_indoor_hall_disgust__U6MDWIHG,02_06__walking_down_indoor_hall_disgust__U6MDWIHG,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,02__walking_down_indoor_hall_disgust
1252,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/02_06__walking_down_indoor_hall_disgust__U6MDWIHG,02_06__walking_down_indoor_hall_disgust__U6MDWIHG,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,02__walking_down_indoor_hall_disgust
1253,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/17_08__exit_phone_room__CFIY1YEQ,17_08__exit_phone_room__CFIY1YEQ,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,17__exit_phone_room
1254,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/17_08__exit_phone_room__CFIY1YEQ,17_08__exit_phone_room__CFIY1YEQ,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,17__exit_phone_room
1255,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/17_08__exit_phone_room__CFIY1YEQ,17_08__exit_phone_room__CFIY1YEQ,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,17__exit_phone_room
1256,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/18_04__walking_outside_cafe_disgusted__6J3ZFEJQ,18_04__walking_outside_cafe_disgusted__6J3ZFEJQ,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,18__walking_outside_cafe_disgusted
1257,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/18_04__walking_outside_cafe_disgusted__6J3ZFEJQ,18_04__walking_outside_cafe_disgusted__6J3ZFEJQ,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,18__walking_outside_cafe_disgusted
1258,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/26_25__walking_down_street_outside_angry__PQ41U3IJ,26_25__walking_down_street_outside_angry__PQ41U3IJ,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,26__walking_down_street_outside_angry
1259,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/26_25__walking_down_street_outside_angry__PQ41U3IJ,26_25__walking_down_street_outside_angry__PQ41U3IJ,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,26__walking_down_street_outside_angry
1260,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/24_10__walking_down_street_outside_angry__356HPS7R,24_10__walking_down_street_outside_angry__356HPS7R,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,24__walking_down_street_outside_angry
1261,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/24_10__walking_down_street_outside_angry__356HPS7R,24_10__walking_down_street_outside_angry__356HPS7R,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,24__walking_down_street_outside_angry
1262,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/24_10__walking_down_street_outside_angry__356HPS7R,24_10__walking_down_street_outside_angry__356HPS7R,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,24__walking_down_street_outside_angry
1263,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/24_10__walking_down_street_outside_angry__356HPS7R,24_10__walking_down_street_outside_angry__356HPS7R,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,24__walking_down_street_outside_angry
1264,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__kitchen_pan__NPZW2Z9L,19_24__kitchen_pan__NPZW2Z9L,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,19__kitchen_pan
1265,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__kitchen_pan__NPZW2Z9L,19_24__kitchen_pan__NPZW2Z9L,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,19__kitchen_pan
1266,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/19_24__kitchen_pan__NPZW2Z9L,19_24__kitchen_pan__NPZW2Z9L,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,19__kitchen_pan
1267,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_26__walking_down_street_outside_angry__FGNGC2GT,07_26__walking_down_street_outside_angry__FGNGC2GT,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,07__walking_down_street_outside_angry
1268,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/07_26__walking_down_street_outside_angry__FGNGC2GT,07_26__walking_down_street_outside_angry__FGNGC2GT,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,07__walking_down_street_outside_angry
1269,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/15_06__walking_outside_cafe_disgusted__QRCD27P8,15_06__walking_outside_cafe_disgusted__QRCD27P8,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,15__walking_outside_cafe_disgusted
1270,/content/FF_data/DFD_fake/manipulated_sequences/DeepFakeDetection/c40/images/15_06__walking_outside_cafe_disgusted__QRCD27P8,15_06__walking_outside_cafe_disgusted__QRCD27P8,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,15__walking_outside_cafe_disgusted
1271,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/206_221,206_221,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,206
1272,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/206_221,206_221,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,206
1273,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/206_221,206_221,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,206
1274,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/599_585,599_585,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,599
1275,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/134_192,134_192,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,134
