,video_path,video_name,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,label,original_vid
1728,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/257_420,257_420,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,257
1729,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/257_420,257_420,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,257
1730,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/257_420,257_420,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,257
1731,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/257_420,257_420,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,257
1732,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/257_420,257_420,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,1,257
1733,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/720_672,720_672,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,720
1734,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/720_672,720_672,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,720
1735,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/529_633,529_633,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,529
1736,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/529_633,529_633,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,529
1737,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/945_044,945_044,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,945
1738,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/396_272,396_272,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,396
1739,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/066_062,066_062,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,066
1740,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/066_062,066_062,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,066
1741,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/263_284,263_284,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,263
1742,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/263_284,263_284,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,263
1743,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/917_924,917_924,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,917
1744,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/917_924,917_924,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,917
1745,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/917_924,917_924,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,917
1746,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/917_924,917_924,0600.png,0620.png,0640.png,0660.png,0680.png,0700.png,0720.png,0740.png,0760.png,0780.png,1,917
1747,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/917_924,917_924,0800.png,0820.png,0840.png,0860.png,0880.png,0900.png,0920.png,0940.png,0960.png,0980.png,1,917
1748,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/917_924,917_924,1000.png,1020.png,1040.png,1060.png,1080.png,1100.png,1120.png,1140.png,1160.png,1180.png,1,917
1749,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/481_469,481_469,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,481
1750,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/481_469,481_469,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,481
1751,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/974_953,974_953,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,974
1752,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/943_942,943_942,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,943
1753,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/943_942,943_942,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,943
1754,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/036_035,036_035,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,036
1755,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/036_035,036_035,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,036
1756,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/159_175,159_175,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,159
1757,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/159_175,159_175,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,159
1758,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/392_339,392_339,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,392
1759,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/392_339,392_339,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,392
1760,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/192_134,192_134,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,192
1761,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/109_107,109_107,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,109
1762,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/109_107,109_107,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,109
1763,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/469_481,469_481,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,469
1764,/content/FF_data/Face2Face/manipulated_sequences/Face2Face/c40/images/469_481,469_481,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,469
1765,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/206_221,206_221,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,206
1766,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/206_221,206_221,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,206
1767,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/206_221,206_221,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,206
1768,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/992_980,992_980,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,992
1769,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/599_585,599_585,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,599
1770,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/134_192,134_192,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,134
1771,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/097_033,097_033,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,097
1772,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/097_033,097_033,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,097
1773,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/150_153,150_153,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,150
1774,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/150_153,150_153,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,150
1775,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/420_257,420_257,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,420
1776,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/420_257,420_257,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,420
1777,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/420_257,420_257,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,420
1778,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/252_266,252_266,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,252
1779,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/252_266,252_266,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,252
1780,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/866_878,866_878,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,866
1781,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/866_878,866_878,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,866
1782,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/062_066,062_066,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,062
1783,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/062_066,062_066,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,062
1784,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/994_986,994_986,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,994
1785,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/266_252,266_252,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,266
1786,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/266_252,266_252,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,266
1787,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/254_261,254_261,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,254
1788,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/254_261,254_261,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,254
1789,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/811_920,811_920,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,811
1790,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/904_046,904_046,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,904
1791,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/284_263,284_263,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,284
1792,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/055_147,055_147,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,055
1793,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/033_097,033_097,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,033
1794,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/033_097,033_097,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,033
1795,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/288_321,288_321,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,288
1796,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/288_321,288_321,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,288
1797,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/716_712,716_712,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,716
1798,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/716_712,716_712,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,716
1799,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/439_441,439_441,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,439
1800,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/183_253,183_253,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,183
1801,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/437_360,437_360,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,437
1802,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/339_392,339_392,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,339
1803,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/339_392,339_392,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,339
1804,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/953_974,953_974,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,953
1805,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/261_254,261_254,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,261
1806,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/261_254,261_254,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,261
1807,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/107_109,107_109,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,107
1808,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/830_828,830_828,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,830
1809,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/920_811,920_811,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,920
1810,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/241_210,241_210,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,241
1811,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/878_866,878_866,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,878
1812,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/878_866,878_866,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,878
1813,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/607_683,607_683,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,607
1814,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/712_716,712_716,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,712
1815,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/712_716,712_716,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,712
1816,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/360_437,360_437,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,360
1817,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/651_835,651_835,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,651
1818,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/828_830,828_830,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,828
1819,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/456_435,456_435,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,456
1820,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/456_435,456_435,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,456
1821,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/035_036,035_036,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,035
1822,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/986_994,986_994,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,986
1823,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/648_654,648_654,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,648
1824,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/648_654,648_654,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,648
1825,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/654_648,654_648,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,654
1826,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/654_648,654_648,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,654
1827,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/175_159,175_159,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,175
1828,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/221_206,221_206,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,221
1829,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/221_206,221_206,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,221
1830,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/221_206,221_206,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,221
1831,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/657_644,657_644,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,657
1832,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/657_644,657_644,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,657
1833,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/253_183,253_183,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,253
1834,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/672_720,672_720,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,672
1835,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/672_720,672_720,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,672
1836,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/441_439,441_439,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,441
1837,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/633_529,633_529,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,633
1838,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/585_599,585_599,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,585
1839,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/644_657,644_657,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,644
1840,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/644_657,644_657,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,644
1841,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/210_241,210_241,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,210
1842,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/980_992,980_992,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,980
1843,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/835_651,835_651,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,835
1844,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/683_607,683_607,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,683
1845,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/272_396,272_396,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,272
1846,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/321_288,321_288,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,321
1847,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/321_288,321_288,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,321
1848,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/924_917,924_917,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,924
1849,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/924_917,924_917,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,924
1850,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/435_456,435_456,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,435
1851,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/435_456,435_456,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,435
1852,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/942_943,942_943,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,942
1853,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/942_943,942_943,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,942
1854,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/044_945,044_945,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,044
1855,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/147_055,147_055,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,147
1856,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/046_904,046_904,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,046
1857,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/153_150,153_150,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,153
1858,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/153_150,153_150,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,153
1859,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/257_420,257_420,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,257
1860,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/257_420,257_420,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,257
1861,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/257_420,257_420,0400.png,0420.png,0440.png,0460.png,0480.png,0500.png,0520.png,0540.png,0560.png,0580.png,1,257
1862,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/720_672,720_672,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,720
1863,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/720_672,720_672,0200.png,0220.png,0240.png,0260.png,0280.png,0300.png,0320.png,0340.png,0360.png,0380.png,1,720
1864,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/529_633,529_633,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,529
1865,/content/FF_data/FaceSwap/manipulated_sequences/FaceSwap/c40/images/945_044,945_044,0000.png,0020.png,0040.png,0060.png,0080.png,0100.png,0120.png,0140.png,0160.png,0180.png,1,945
